id,predicted_knn
9224.0,0.2
9226.0,0.0
9229.0,0.0
9233.0,0.0
9238.0,0.0
9240.0,0.0
9244.0,1.0
9249.0,0.4
9251.0,0.0
9252.0,0.2
9254.0,0.2
9258.0,0.4
9260.0,0.0
9264.0,0.2
9273.0,0.2
9275.0,0.0
9276.0,0.2
9284.0,0.0
9286.0,0.6
9288.0,0.4
9290.0,0.0
9292.0,0.2
9294.0,0.8
9295.0,0.0
9296.0,0.0
9299.0,0.2
9300.0,0.0
9301.0,0.2
9303.0,0.0
9305.0,0.2
9309.0,0.0
9313.0,0.0
9315.0,0.0
9318.0,0.2
9321.0,0.4
9326.0,0.0
9327.0,0.6
9329.0,0.4
9332.0,0.0
9333.0,0.0
9334.0,0.0
9339.0,0.0
9341.0,0.2
9345.0,0.2
9346.0,0.0
9349.0,0.2
9350.0,0.2
9352.0,0.2
9353.0,0.0
9354.0,0.6
9356.0,0.0
9357.0,0.0
9362.0,0.2
9367.0,0.4
9370.0,0.0
9372.0,0.0
9375.0,0.0
9381.0,0.0
9384.0,0.6
9386.0,0.0
9393.0,0.2
9395.0,0.0
9399.0,0.6
9402.0,0.0
9403.0,0.8
9410.0,0.2
9413.0,0.0
9421.0,0.2
9425.0,0.4
9429.0,0.0
9431.0,0.4
9433.0,0.0
9444.0,0.0
9446.0,0.4
9451.0,0.4
9460.0,0.2
9461.0,0.2
9463.0,0.8
9469.0,0.2
9471.0,0.0
9472.0,0.2
9487.0,0.8
9488.0,0.4
9490.0,0.0
9491.0,0.0
9496.0,0.4
9499.0,0.2
9501.0,0.4
9502.0,0.2
9503.0,0.0
9504.0,0.4
9505.0,0.2
9508.0,0.0
9511.0,0.0
9515.0,0.4
9517.0,0.0
9520.0,0.0
9522.0,0.8
9523.0,0.0
9526.0,0.4
9534.0,0.2
9539.0,0.4
9543.0,0.2
9544.0,0.2
9550.0,0.4
9553.0,0.2
9556.0,0.6
9557.0,0.0
9568.0,0.0
9569.0,0.4
9573.0,0.0
9575.0,0.0
9578.0,0.2
9579.0,0.0
9581.0,0.0
9583.0,0.4
9586.0,0.0
9592.0,0.2
9594.0,0.2
9595.0,0.0
9600.0,0.0
9603.0,0.0
9605.0,0.0
9611.0,0.6
9612.0,0.4
9614.0,0.4
9617.0,0.0
9623.0,0.2
9627.0,0.0
9635.0,0.2
9638.0,0.0
9639.0,0.2
9640.0,0.4
9643.0,0.0
9644.0,0.0
9649.0,0.2
9650.0,1.0
9651.0,0.2
9652.0,0.0
9654.0,0.4
9657.0,0.0
9658.0,0.4
9659.0,0.0
9664.0,0.2
9678.0,0.4
9680.0,0.0
9684.0,0.0
9693.0,0.0
9698.0,0.2
9700.0,0.2
9703.0,0.0
9705.0,0.4
9706.0,0.2
9707.0,0.6
9708.0,0.4
9709.0,0.2
9710.0,0.4
9711.0,1.0
9718.0,0.2
9721.0,0.4
9742.0,0.2
9747.0,0.2
9755.0,0.2
9762.0,0.0
9765.0,0.2
9772.0,0.2
9777.0,0.0
9787.0,0.0
9803.0,0.0
9811.0,0.2
9813.0,0.0
9821.0,0.4
9824.0,0.0
9825.0,0.2
9829.0,0.0
9835.0,0.8
9840.0,0.4
9842.0,0.2
9846.0,1.0
9848.0,0.2
9852.0,0.6
9856.0,0.0
9857.0,0.2
9859.0,0.0
9866.0,0.0
9872.0,0.0
9874.0,0.2
9875.0,0.2
9880.0,0.0
9881.0,0.2
9883.0,0.0
9885.0,0.2
9886.0,0.0
9889.0,0.0
9897.0,0.0
9899.0,0.4
9900.0,0.4
9907.0,0.0
9910.0,0.0
9914.0,0.4
9918.0,0.2
9919.0,0.2
9924.0,0.0
9925.0,0.2
9934.0,0.4
9935.0,0.0
9936.0,0.0
9937.0,0.2
9940.0,0.0
9943.0,0.2
9944.0,0.2
9947.0,0.2
9949.0,0.2
9950.0,0.4
9953.0,0.0
9954.0,0.2
9956.0,0.2
9959.0,0.0
9960.0,0.0
9961.0,0.0
9962.0,0.2
9963.0,0.0
9965.0,0.6
9970.0,0.8
9971.0,0.4
9972.0,0.4
9974.0,0.2
9975.0,0.8
9976.0,0.2
9977.0,0.2
9982.0,0.0
9987.0,0.8
9993.0,0.0
9995.0,0.4
9998.0,0.2
10000.0,0.2
10003.0,0.0
10004.0,0.2
10005.0,0.0
10009.0,0.0
10012.0,0.0
10013.0,0.6
10019.0,0.0
10020.0,1.0
10022.0,0.4
10031.0,0.0
10032.0,0.4
10035.0,0.0
10039.0,0.2
10046.0,0.8
10051.0,0.6
10052.0,0.0
10054.0,0.0
10055.0,0.8
10056.0,0.8
10059.0,0.4
10060.0,0.4
10061.0,0.2
10063.0,0.2
10064.0,0.8
10067.0,0.0
10069.0,0.0
10070.0,0.0
10072.0,0.0
10074.0,0.2
10076.0,0.2
10083.0,0.0
10088.0,0.8
10090.0,0.6
10094.0,0.0
10096.0,0.6
10098.0,0.0
10109.0,0.0
10110.0,0.0
10112.0,0.6
10113.0,0.4
10126.0,0.2
10127.0,0.0
10131.0,0.2
10132.0,0.0
10133.0,0.2
10136.0,0.4
10140.0,0.0
10142.0,0.0
10145.0,0.0
10149.0,0.0
10161.0,0.0
10168.0,0.0
10173.0,0.0
10177.0,0.0
10178.0,0.0
10179.0,0.0
10188.0,0.4
10192.0,0.0
10198.0,0.0
10200.0,0.0
10201.0,0.0
10206.0,0.2
10207.0,0.2
10208.0,0.4
10211.0,0.2
10215.0,0.2
10220.0,0.6
10221.0,0.2
10223.0,0.2
10224.0,0.0
10225.0,0.0
10228.0,0.4
10231.0,0.2
10239.0,0.6
10244.0,0.2
10245.0,0.4
10246.0,1.0
10249.0,0.0
10251.0,0.2
10253.0,0.2
10255.0,0.2
10264.0,0.0
10266.0,0.4
10270.0,0.4
10271.0,0.0
10276.0,0.2
10280.0,0.2
10281.0,0.0
10283.0,0.2
10288.0,0.0
10290.0,0.0
10291.0,0.4
10297.0,0.0
10298.0,0.0
10301.0,0.2
10304.0,0.0
10306.0,0.4
10309.0,0.0
10310.0,0.0
10314.0,0.2
10317.0,0.4
10320.0,0.2
10329.0,0.0
10330.0,0.0
10332.0,0.4
10334.0,0.0
10336.0,0.0
10345.0,0.0
10351.0,0.0
10356.0,0.4
10361.0,0.0
10363.0,0.4
10365.0,0.2
10367.0,0.4
10375.0,0.2
10378.0,0.0
10379.0,0.2
10381.0,0.4
10383.0,0.2
10385.0,0.2
10389.0,0.2
10394.0,0.4
10395.0,0.0
10397.0,0.4
10407.0,0.0
10408.0,0.2
10409.0,0.0
10416.0,0.0
10421.0,0.0
10422.0,0.0
10430.0,0.0
10434.0,0.4
10435.0,0.0
10436.0,0.0
10437.0,0.2
10440.0,0.2
10441.0,0.2
10442.0,0.0
10443.0,0.2
10445.0,0.0
10446.0,0.0
10450.0,0.0
10451.0,0.0
10454.0,0.2
10457.0,0.0
10465.0,0.0
10475.0,0.4
10476.0,0.8
10488.0,0.0
10491.0,0.2
10493.0,0.6
10494.0,0.2
10495.0,0.0
10499.0,0.0
10508.0,0.8
10509.0,0.4
10511.0,0.4
10514.0,0.0
10517.0,0.4
10520.0,0.0
10527.0,0.0
10536.0,0.2
10539.0,0.2
10540.0,0.2
10541.0,0.2
10545.0,0.0
10546.0,0.0
10547.0,0.2
10552.0,0.2
10554.0,0.0
10556.0,0.4
10560.0,0.0
10564.0,0.8
10567.0,0.0
10574.0,0.8
10585.0,0.0
10587.0,0.2
10590.0,0.2
10591.0,0.0
10592.0,0.2
10596.0,0.0
10600.0,0.0
10603.0,0.0
10611.0,0.0
10620.0,0.4
10622.0,0.0
10626.0,0.0
10629.0,0.2
10635.0,0.2
10638.0,0.0
10639.0,0.2
10643.0,0.2
10645.0,0.0
10646.0,0.2
10650.0,0.2
10659.0,0.0
10661.0,0.2
10663.0,0.4
10664.0,0.2
10667.0,0.0
10671.0,0.0
10672.0,0.0
10674.0,0.0
10675.0,0.0
10679.0,0.0
10681.0,0.2
10683.0,1.0
10684.0,0.2
10688.0,0.4
10689.0,0.2
10690.0,0.2
10692.0,0.0
10696.0,0.0
10697.0,0.4
10699.0,0.0
10705.0,0.0
10708.0,0.2
10709.0,0.2
10710.0,0.2
10712.0,0.2
10714.0,1.0
10716.0,0.2
10717.0,0.4
10718.0,0.2
10726.0,0.0
10732.0,0.6
10733.0,0.0
10734.0,0.2
10735.0,0.2
10738.0,0.2
10741.0,0.6
10742.0,0.0
10743.0,0.2
10749.0,0.0
10751.0,0.0
10753.0,0.2
10754.0,0.0
10764.0,0.8
10768.0,0.0
10771.0,0.2
10776.0,0.0
10778.0,0.2
10787.0,0.0
10788.0,0.4
10789.0,0.2
10790.0,0.8
10793.0,0.4
10800.0,0.4
10804.0,0.0
10809.0,0.0
10810.0,0.0
10811.0,0.0
10814.0,1.0
10821.0,0.0
10828.0,0.0
10830.0,0.2
10838.0,0.2
10840.0,0.2
10847.0,0.0
10851.0,0.0
10852.0,0.4
10853.0,0.0
10854.0,0.6
10857.0,0.0
10861.0,0.4
10862.0,0.4
10870.0,0.2
10875.0,0.0
10878.0,0.0
10885.0,0.2
10888.0,0.2
10892.0,0.2
10899.0,0.2
10900.0,0.2
10901.0,1.0
10902.0,0.0
10904.0,0.2
10908.0,0.0
10909.0,0.0
10913.0,0.2
10918.0,0.2
10924.0,0.0
10925.0,0.0
10926.0,0.2
10927.0,0.0
10928.0,0.2
10931.0,0.0
10932.0,0.8
10933.0,0.2
10937.0,0.6
10958.0,0.4
10959.0,0.0
10962.0,0.6
10968.0,0.2
10970.0,0.4
10972.0,0.4
10973.0,0.2
10974.0,0.0
10975.0,0.6
10977.0,0.0
10982.0,0.8
10983.0,0.2
10984.0,0.0
10985.0,0.2
10990.0,0.4
10992.0,0.8
10993.0,0.6
10994.0,0.4
10998.0,0.2
10999.0,0.4
11010.0,0.0
11013.0,0.4
11019.0,0.2
11024.0,0.0
11027.0,0.2
11036.0,0.0
11038.0,0.0
11040.0,0.0
11042.0,0.0
11043.0,0.8
11045.0,0.4
11046.0,0.2
11052.0,0.0
11059.0,0.2
11060.0,0.0
11062.0,0.2
11064.0,0.0
11066.0,0.4
11070.0,1.0
11072.0,0.2
11073.0,0.0
11076.0,0.2
11077.0,0.2
11079.0,0.2
11082.0,0.4
11087.0,1.0
11088.0,0.2
11091.0,0.0
11101.0,0.2
11102.0,0.2
11103.0,0.2
11104.0,0.2
11106.0,0.0
11109.0,0.6
11113.0,0.4
11115.0,0.0
11119.0,0.2
11120.0,0.2
11122.0,0.8
11127.0,0.2
11128.0,0.4
11137.0,1.0
11138.0,0.2
11149.0,0.0
11156.0,0.4
11158.0,0.6
11159.0,0.0
11163.0,0.0
11172.0,0.0
11174.0,0.6
11176.0,0.4
11182.0,0.4
11184.0,0.2
11185.0,0.0
11186.0,0.4
11187.0,0.6
11194.0,0.0
11198.0,0.6
11205.0,0.0
11207.0,0.4
11212.0,0.2
11213.0,0.2
11215.0,0.2
11218.0,0.6
11220.0,0.8
11222.0,0.0
11223.0,0.0
11224.0,0.4
11225.0,0.0
11234.0,0.0
11236.0,0.0
11240.0,0.2
11245.0,0.2
11249.0,0.0
11252.0,0.4
11253.0,0.0
11256.0,0.0
11257.0,0.4
11259.0,0.0
11261.0,0.4
11262.0,0.0
11263.0,0.2
11264.0,0.0
11267.0,0.2
11270.0,0.2
11271.0,0.6
11272.0,0.4
11273.0,0.0
11275.0,0.0
11278.0,0.2
11279.0,0.0
11281.0,0.2
11285.0,0.0
11292.0,0.0
11293.0,0.0
11294.0,0.8
11295.0,0.0
11297.0,0.8
11298.0,0.2
11301.0,0.0
11308.0,0.0
11309.0,0.0
11311.0,0.4
11319.0,0.2
11320.0,0.0
11321.0,0.2
11331.0,0.0
11332.0,0.0
11338.0,0.4
11339.0,0.8
11340.0,0.2
11342.0,0.6
11348.0,0.2
11351.0,0.2
11358.0,1.0
11361.0,0.8
11364.0,0.0
11369.0,0.2
11371.0,0.0
11374.0,0.0
11379.0,0.2
11382.0,0.2
11386.0,0.0
11390.0,0.2
11391.0,0.2
11393.0,0.0
11394.0,0.4
11395.0,0.2
11396.0,0.0
11400.0,1.0
11406.0,0.0
11407.0,0.0
11408.0,0.0
11410.0,0.2
11416.0,0.0
11419.0,0.2
11431.0,0.0
11433.0,0.4
11434.0,0.0
11438.0,0.4
11443.0,0.2
11444.0,0.0
11450.0,0.0
11453.0,0.0
11455.0,0.0
11457.0,0.0
11459.0,0.6
11463.0,0.0
11465.0,0.0
11469.0,0.0
11471.0,0.4
11472.0,0.0
11476.0,0.0
11479.0,1.0
11483.0,0.0
11484.0,0.0
11487.0,0.2
11490.0,0.4
11491.0,0.2
11493.0,0.0
11495.0,0.2
11496.0,0.0
11497.0,0.2
11498.0,0.2
11501.0,0.0
11504.0,0.2
11506.0,0.0
11511.0,0.0
11515.0,0.6
11516.0,0.0
11520.0,0.0
11522.0,0.0
11523.0,0.0
11526.0,0.0
11529.0,0.0
11535.0,0.2
11538.0,0.0
11540.0,0.0
11545.0,0.0
11546.0,0.2
11547.0,0.2
11559.0,0.2
11562.0,0.2
11563.0,0.6
11565.0,0.4
11566.0,0.2
11570.0,0.4
11571.0,0.2
11572.0,0.4
11580.0,0.2
11585.0,0.8
11592.0,0.0
11601.0,0.2
11604.0,0.4
11609.0,0.4
11610.0,0.2
11611.0,0.4
11612.0,0.0
11614.0,0.8
11615.0,0.0
11616.0,0.6
11627.0,0.8
11630.0,0.2
11632.0,0.0
11634.0,0.2
11638.0,0.2
11641.0,0.6
11646.0,0.2
11652.0,0.0
11656.0,0.0
11658.0,0.2
11660.0,0.2
11664.0,0.0
11670.0,0.2
11672.0,0.2
11673.0,0.0
11675.0,0.4
11679.0,0.2
11682.0,0.2
11687.0,0.0
11692.0,0.2
11696.0,0.2
11697.0,0.0
11698.0,0.0
11699.0,0.2
11709.0,0.0
11710.0,0.0
11711.0,0.2
11712.0,0.4
11715.0,0.2
11717.0,0.0
11720.0,0.6
11723.0,0.0
11724.0,0.0
11725.0,0.0
11727.0,0.4
11729.0,0.4
11732.0,0.0
11733.0,0.2
11735.0,0.0
11736.0,0.0
11739.0,0.2
11740.0,0.4
11743.0,0.4
11745.0,0.2
11746.0,0.0
11747.0,0.0
11749.0,0.6
11752.0,0.0
11755.0,0.2
11756.0,0.6
11758.0,0.0
11762.0,0.6
11768.0,0.0
11771.0,0.2
11775.0,0.6
11779.0,0.4
11780.0,0.0
11785.0,0.0
11787.0,0.0
11789.0,0.0
11791.0,0.4
11794.0,0.2
11802.0,0.2
11807.0,0.6
11808.0,0.0
11812.0,0.0
11814.0,0.8
11816.0,0.4
11820.0,0.4
11821.0,0.0
11822.0,0.0
11824.0,0.2
11826.0,0.0
11831.0,0.4
11832.0,0.0
11836.0,0.0
11839.0,0.0
11854.0,0.0
11857.0,0.6
11862.0,0.0
11869.0,0.0
11870.0,0.6
11871.0,0.2
11872.0,0.0
11873.0,0.0
11875.0,0.2
11876.0,0.8
11878.0,0.2
11879.0,0.2
11881.0,0.0
11883.0,0.6
11884.0,0.2
11885.0,0.8
11887.0,0.0
11889.0,0.2
11890.0,0.2
11894.0,0.4
11900.0,0.0
11904.0,0.0
11907.0,0.0
11915.0,0.0
11918.0,0.2
11919.0,0.4
11921.0,0.4
11922.0,0.0
11924.0,0.0
11926.0,0.2
11929.0,0.6
11936.0,0.2
11939.0,0.0
11944.0,0.6
11947.0,0.0
11948.0,0.0
11949.0,0.0
11952.0,0.2
11953.0,0.0
11957.0,0.4
11958.0,0.0
11960.0,0.2
11961.0,0.0
11963.0,0.0
11964.0,0.2
11966.0,0.2
11967.0,0.4
11969.0,0.0
11971.0,0.2
11975.0,0.0
11978.0,0.2
11979.0,0.2
11980.0,0.4
11983.0,0.0
11985.0,0.2
11986.0,0.4
11991.0,0.0
11996.0,0.0
12000.0,0.2
12001.0,0.0
12003.0,0.0
12007.0,0.6
12008.0,0.2
12010.0,0.2
12011.0,0.0
12014.0,0.2
12024.0,0.2
12026.0,0.2
12027.0,1.0
12028.0,0.2
12037.0,0.2
12044.0,0.2
12047.0,0.4
12050.0,0.0
12052.0,0.2
12054.0,0.2
12055.0,0.0
12057.0,0.0
12058.0,0.2
12061.0,0.0
12066.0,0.0
12074.0,0.0
12079.0,0.4
12081.0,0.0
12085.0,0.4
12087.0,0.2
12088.0,0.4
12090.0,0.0
12095.0,0.0
12101.0,0.8
12105.0,0.2
12106.0,0.2
12109.0,0.8
12113.0,0.6
12121.0,0.2
12122.0,0.2
12123.0,0.0
12128.0,0.4
12129.0,0.2
12131.0,0.2
12133.0,0.0
12141.0,0.0
12149.0,0.0
12151.0,0.0
12153.0,0.2
12157.0,0.2
12158.0,0.0
12160.0,0.2
12162.0,0.2
12164.0,0.4
12166.0,0.2
12175.0,0.2
12179.0,0.0
12181.0,0.6
12182.0,0.0
12184.0,1.0
12191.0,0.0
12193.0,0.2
12195.0,0.2
12202.0,0.0
12203.0,0.6
12207.0,0.2
12211.0,0.0
12212.0,0.0
12214.0,0.0
12218.0,0.2
12222.0,0.0
12230.0,0.2
12233.0,0.2
12237.0,0.2
12239.0,0.2
12243.0,0.8
12244.0,0.0
12246.0,0.2
12251.0,0.2
12252.0,0.4
12261.0,0.4
12269.0,0.0
12274.0,0.6
12281.0,0.2
12283.0,0.2
12284.0,0.0
12285.0,0.0
12286.0,0.2
12287.0,0.2
12288.0,0.0
12289.0,0.4
12290.0,0.8
12293.0,0.2
12296.0,0.4
12298.0,0.4
12300.0,0.2
12301.0,0.2
12303.0,0.2
12304.0,0.2
12309.0,0.0
12315.0,0.2
12317.0,0.2
12318.0,0.0
12324.0,0.0
12328.0,0.2
12329.0,0.4
12337.0,0.0
12339.0,0.2
12340.0,0.8
12341.0,0.2
12342.0,0.6
12343.0,0.0
12345.0,0.4
12353.0,0.2
12356.0,0.2
12362.0,0.2
12363.0,0.0
12364.0,0.6
12369.0,0.2
12371.0,0.0
12378.0,0.2
12379.0,0.4
12380.0,0.0
12383.0,0.0
12385.0,0.2
12387.0,0.2
12388.0,0.0
12391.0,0.0
12394.0,0.2
12398.0,0.0
12406.0,0.0
12410.0,0.6
12413.0,0.2
12414.0,0.2
12415.0,0.4
12417.0,0.0
12419.0,0.0
12429.0,0.4
12432.0,0.8
12434.0,0.2
12435.0,0.4
12439.0,0.4
12444.0,0.0
12448.0,0.2
12450.0,0.2
12451.0,0.0
12452.0,0.2
12453.0,0.2
12456.0,0.2
12461.0,0.6
12462.0,0.2
12470.0,0.2
12471.0,1.0
12473.0,0.0
12474.0,0.2
12478.0,0.0
12479.0,0.0
12490.0,0.2
12492.0,0.2
12493.0,0.2
12500.0,0.0
12501.0,0.2
12502.0,0.0
12504.0,0.4
12505.0,0.4
12507.0,0.0
12508.0,0.0
12512.0,0.2
12514.0,0.4
12517.0,0.0
12518.0,0.2
12525.0,0.0
12526.0,0.0
12527.0,0.0
12528.0,0.0
12530.0,0.0
12531.0,0.0
12539.0,0.2
12540.0,0.0
12541.0,0.0
12543.0,0.0
12549.0,0.0
12554.0,0.0
12555.0,0.0
12557.0,0.2
12559.0,0.0
12564.0,0.4
12569.0,0.0
12570.0,0.4
12573.0,0.2
12575.0,0.0
12580.0,0.4
12585.0,0.0
12586.0,0.2
12590.0,0.0
12594.0,0.0
12595.0,0.8
12597.0,0.0
12600.0,0.0
12601.0,0.2
12603.0,0.0
12604.0,0.0
12605.0,0.0
12607.0,0.2
12614.0,0.4
12621.0,0.0
12622.0,0.0
12627.0,0.0
12633.0,0.0
12634.0,1.0
12637.0,0.2
12640.0,0.0
12641.0,0.0
12644.0,0.2
12646.0,0.2
12647.0,0.2
12649.0,0.4
12651.0,0.0
12653.0,0.2
12660.0,0.2
12661.0,0.4
12664.0,0.0
12665.0,0.0
12668.0,0.2
12669.0,0.0
12670.0,0.2
12672.0,0.0
12674.0,0.6
12679.0,0.0
12683.0,0.0
12684.0,0.0
12685.0,0.4
12687.0,0.0
12688.0,0.2
12693.0,0.2
12698.0,0.6
12699.0,0.0
12702.0,0.0
12703.0,0.6
12708.0,0.0
12710.0,0.0
12716.0,0.0
12721.0,0.2
12727.0,0.0
12729.0,0.0
12741.0,0.2
12742.0,1.0
12744.0,0.0
12746.0,0.0
12761.0,0.0
12767.0,0.2
12775.0,0.2
12776.0,0.6
12778.0,0.0
12779.0,0.2
12782.0,0.0
12790.0,0.2
12795.0,1.0
12797.0,0.0
12805.0,0.0
12807.0,0.0
12808.0,0.6
12813.0,1.0
12815.0,0.0
12816.0,0.0
12817.0,0.2
12819.0,0.2
12823.0,0.2
12829.0,0.0
12844.0,0.2
12845.0,0.8
12851.0,0.2
12860.0,0.0
12862.0,0.2
12863.0,0.2
12868.0,0.4
12881.0,0.0
12883.0,0.2
12891.0,0.0
12892.0,0.8
12893.0,0.0
12897.0,0.0
12905.0,0.2
12906.0,0.4
12914.0,0.2
12916.0,0.4
12917.0,0.2
12919.0,0.0
12921.0,0.2
12927.0,0.0
12928.0,0.0
12936.0,0.4
12942.0,0.4
12951.0,0.4
12952.0,0.0
12954.0,0.2
12959.0,0.8
12960.0,0.0
12963.0,0.4
12966.0,0.0
12968.0,0.0
12969.0,0.2
12970.0,0.0
12972.0,0.0
12975.0,0.0
12978.0,0.2
12979.0,0.0
12980.0,0.4
12984.0,0.6
12986.0,0.6
12989.0,0.6
12990.0,0.0
12991.0,0.8
12994.0,0.0
12996.0,0.2
13010.0,0.0
13011.0,0.0
13017.0,0.6
13019.0,0.4
13035.0,0.2
13037.0,0.0
13039.0,0.0
13044.0,0.0
13046.0,0.6
13047.0,0.2
13049.0,0.0
13050.0,0.6
13052.0,0.2
13055.0,0.4
13064.0,0.2
13066.0,0.6
13068.0,0.2
13069.0,0.8
13070.0,0.0
13071.0,0.0
13072.0,0.2
13081.0,0.2
13082.0,0.0
13083.0,0.0
13088.0,0.2
13094.0,0.0
13097.0,0.4
13098.0,0.0
13100.0,0.2
13103.0,0.0
13104.0,0.0
13105.0,0.0
13115.0,0.2
13121.0,0.0
13124.0,0.2
13125.0,0.4
13126.0,0.2
13133.0,0.2
13136.0,0.8
13138.0,1.0
13139.0,0.2
13143.0,1.0
13144.0,0.6
13146.0,0.4
13150.0,0.4
13151.0,0.4
13156.0,0.2
13157.0,0.2
13161.0,0.4
13163.0,0.2
13164.0,0.4
13167.0,0.0
13171.0,0.8
13182.0,0.0
13184.0,0.2
13189.0,0.0
13190.0,0.2
13194.0,0.2
13199.0,0.0
13200.0,0.0
13201.0,0.0
13204.0,0.0
13206.0,0.0
13211.0,0.0
13214.0,0.0
13221.0,0.4
13224.0,0.0
13225.0,0.2
13229.0,0.4
13231.0,0.2
13235.0,0.0
13236.0,0.0
13237.0,0.0
13239.0,0.2
13240.0,0.0
13242.0,0.2
13243.0,0.0
13244.0,0.0
13247.0,0.2
13250.0,0.2
13255.0,0.2
13258.0,0.2
13260.0,0.2
13262.0,0.0
13264.0,0.0
13268.0,0.2
13275.0,0.0
13284.0,0.2
13286.0,0.0
13288.0,0.4
13290.0,0.4
13301.0,0.0
13302.0,0.2
13307.0,0.0
13308.0,0.6
13309.0,0.2
13313.0,0.4
13316.0,0.4
13317.0,0.0
13323.0,0.2
13324.0,0.4
13325.0,0.2
13327.0,0.2
13329.0,0.0
13332.0,0.0
13333.0,0.0
13344.0,0.0
13347.0,0.0
13348.0,0.0
13349.0,0.2
13358.0,0.0
13359.0,0.4
13362.0,0.0
13370.0,0.4
13374.0,0.6
13377.0,0.2
13382.0,0.2
13383.0,0.2
13384.0,0.2
13387.0,0.0
13388.0,0.2
13395.0,0.2
13396.0,0.0
13398.0,0.0
13399.0,0.2
13400.0,0.2
13402.0,0.6
13409.0,0.0
13411.0,0.2
13416.0,0.2
13419.0,0.4
13421.0,0.0
13435.0,0.2
13437.0,0.2
13438.0,0.0
13442.0,0.0
13456.0,0.2
13458.0,0.0
13460.0,0.0
13461.0,0.2
13463.0,0.8
13464.0,0.2
13469.0,0.4
13474.0,0.6
13484.0,0.0
13485.0,0.8
13488.0,0.6
13490.0,0.0
13496.0,0.0
13502.0,0.2
13505.0,0.0
13507.0,0.0
13520.0,0.8
13522.0,0.2
13526.0,0.6
13527.0,0.2
13534.0,0.0
13538.0,0.4
13540.0,0.2
13541.0,0.0
13543.0,0.0
13549.0,0.0
13554.0,0.2
13555.0,0.4
13559.0,0.0
13567.0,0.2
13569.0,0.2
13571.0,0.0
13574.0,0.8
13576.0,0.0
13578.0,0.0
13580.0,0.2
13583.0,0.0
13585.0,0.2
13586.0,0.2
13587.0,0.2
13592.0,0.8
13594.0,0.4
13598.0,0.2
13599.0,0.2
13606.0,0.6
13614.0,0.0
13615.0,0.6
13619.0,0.0
13620.0,0.4
13623.0,0.4
13635.0,0.0
13640.0,0.2
13642.0,0.2
13644.0,0.8
13646.0,0.0
13648.0,0.4
13660.0,0.0
13661.0,0.0
13667.0,0.4
13670.0,1.0
13671.0,0.2
13676.0,0.0
13677.0,0.2
13681.0,0.0
13687.0,0.0
13688.0,0.2
13691.0,0.2
13692.0,0.8
13693.0,0.2
13698.0,0.2
13699.0,0.0
13701.0,0.0
13705.0,0.4
13708.0,0.0
13709.0,0.0
13718.0,0.0
13720.0,0.0
13721.0,0.0
13725.0,0.2
13732.0,0.0
13735.0,0.2
13737.0,0.2
13741.0,0.8
13743.0,0.0
13745.0,0.0
13748.0,0.0
13749.0,0.0
13751.0,0.2
13752.0,0.0
13758.0,0.6
13759.0,0.2
13760.0,0.2
13762.0,0.0
13763.0,0.8
13765.0,0.4
13767.0,0.0
13770.0,0.0
13775.0,0.6
13779.0,0.2
13781.0,0.2
13788.0,0.0
13789.0,0.2
13790.0,0.4
13792.0,0.2
13798.0,0.2
13799.0,0.0
13800.0,0.2
13803.0,0.2
13808.0,0.0
13812.0,0.2
13824.0,0.2
13829.0,0.2
13830.0,0.0
13833.0,0.2
13834.0,0.2
13835.0,0.0
13836.0,0.0
13837.0,0.6
13838.0,1.0
13841.0,0.6
13842.0,0.0
13849.0,0.2
13852.0,0.0
13857.0,0.0
13862.0,0.0
13865.0,0.0
13868.0,0.2
13878.0,0.0
13881.0,0.0
13884.0,0.8
13885.0,0.0
13886.0,0.2
13887.0,0.4
13888.0,0.0
13889.0,0.2
13891.0,0.0
13892.0,0.4
13896.0,0.2
13899.0,0.2
13900.0,0.0
13901.0,0.0
13903.0,0.0
13904.0,0.0
13912.0,0.2
13914.0,0.2
13917.0,0.2
13918.0,0.2
13920.0,0.2
13921.0,0.6
13922.0,0.2
13929.0,0.0
13933.0,0.0
13934.0,0.2
13935.0,0.0
13937.0,0.4
13940.0,0.0
13944.0,0.0
13948.0,0.6
13949.0,0.0
13950.0,0.2
13953.0,0.2
13954.0,0.2
13958.0,0.2
13959.0,0.0
13960.0,0.0
13963.0,0.0
13965.0,0.4
13973.0,0.8
13975.0,0.2
13980.0,0.0
13983.0,0.4
13984.0,0.0
13987.0,0.0
13992.0,0.6
13996.0,0.0
13998.0,0.2
14007.0,0.0
14014.0,0.4
14015.0,0.0
14016.0,0.2
14019.0,0.4
14020.0,0.2
14022.0,0.0
14023.0,0.8
14025.0,0.4
14026.0,0.0
14027.0,0.2
14034.0,0.4
14036.0,0.0
14042.0,0.0
14044.0,0.6
14046.0,0.0
14047.0,0.8
14051.0,0.0
14053.0,0.4
14054.0,0.0
14057.0,0.2
14063.0,0.2
14064.0,0.8
14066.0,0.4
14067.0,0.6
14069.0,1.0
14071.0,0.2
14073.0,0.0
14075.0,0.8
14076.0,0.2
14082.0,0.2
14089.0,0.0
14091.0,0.8
14093.0,0.0
14095.0,1.0
14101.0,0.0
14110.0,0.0
14111.0,0.0
14118.0,0.2
14119.0,0.0
14124.0,0.0
14130.0,0.2
14131.0,0.0
14137.0,0.4
14142.0,0.2
14145.0,0.0
14154.0,0.0
