id,predicted_lgbm,predicted_cat,predicted_xgb,predicted_bern,predicted_logreg,predicted_rf,predicted_svc,predicted_knn,y
1218,0.2110256333247981,0.363823150332101,0.13431737,0.6832066275207217,0.3200791020357768,0.1630332086135436,0.0,0.0,0
1220,0.0790550003125715,0.220070930032364,0.09758102,0.2565157669988868,0.0724297583434361,0.1051808057067576,0.0,0.0,0
1224,0.0181993125465419,0.0346620562807043,0.04486376,2.2688228886261693e-12,0.0015071260760587,0.0,0.0,0.0,0
1226,0.7215118670815206,0.845493893245421,0.551964,0.8992894053761652,0.6865224976713895,0.4894964681219461,0.0,0.6,0
1229,0.0533310545356691,0.1239992238432397,0.06923871,0.4851710889215799,0.1520482275970193,0.0432549240407737,0.0,0.2,0
1233,0.2249735777868811,0.2627680188828847,0.115253225,0.4005874722813783,0.2182293447187496,0.0856457924750837,0.0,0.0,0
1238,0.0439213776713061,0.0853705566580628,0.027846523,0.371709228833958,0.0264293047107052,0.1181425374939525,0.0,0.0,0
1240,0.1333807210949998,0.1578251783318699,0.092574276,0.6998411260018246,0.1824239395885188,0.1767403494855089,0.0,0.2,0
1252,0.5076262098221276,0.5513028662767697,0.2280277,0.7263111530704047,0.383583210278455,0.4206185142466827,1.0,0.4,0
1255,0.6365526491283806,0.7509105107800794,0.41861284,0.923480313942963,0.8786668997441487,0.4935784156142365,0.0,0.0,1
1265,0.7439598378986987,0.7757075890911043,0.6066162,0.4943695751931092,0.3299505443662051,0.503801815042986,0.0,0.6,1
1266,0.2072620220197389,0.1676498340249088,0.079470165,0.6156045837040778,0.0813958236755247,0.0783181081788682,0.0,0.0,0
1269,0.0703331413580214,0.1301176687907439,0.061848644,0.2999094039910701,0.0415191852547074,0.0583822258967069,0.0,0.6,0
1271,0.212983758522967,0.3634814157247176,0.120548755,0.629335497156526,0.2352494818938928,0.0957761183950015,0.0,0.6,0
1289,0.8588802679769819,0.8944120328481232,0.7049109,0.513233843706002,0.3751916922769686,0.6310205502494026,0.0,0.8,1
1292,0.5882231399409767,0.7133760451583845,0.45900336,0.9478122099335012,0.7085925735595403,0.410548877572306,0.0,0.0,1
1295,0.3149733107367717,0.2669337044858294,0.18169974,0.6590972210649457,0.1096955713883822,0.1362195074041574,0.0,0.0,0
1303,0.3060169822873831,0.2695967328825541,0.1525237,0.517538045885913,0.121203912746518,0.1268339839487869,0.0,0.0,0
1306,0.2697764532849943,0.1914105272947695,0.14797077,6.742936260823639e-05,0.0555299985589393,0.0806440511307768,0.0,0.0,0
1307,0.0104192450233838,0.0285189910738129,-0.095749795,0.3189182920797027,0.0785871604724495,0.0402902901663542,0.0,0.2,0
1310,0.1461326468860629,0.257189208516644,0.08349333,0.3387900719695484,0.122258922975583,0.1299029669676703,0.0,0.0,0
1311,0.0138636345134374,0.0254455057959194,-0.02066806,1.1661224842245252e-12,0.0012758128886534,0.03,0.0,0.0,0
1313,0.0782302796953339,0.1927710005098024,0.010879717,0.6505474959323221,0.0696150560083866,0.1005014558822109,0.0,0.0,0
1315,0.0640388469399969,0.1312247913431012,0.0008444013,0.5040829588269196,0.0832829089943658,0.0320429184776476,0.0,0.0,0
1318,0.00840061509421,0.0105034344332394,-0.019580744,1.0774032219127997e-12,0.0016938239818228,0.01,0.0,0.0,0
1319,0.2800023656694202,0.3337562016253633,0.1098032,0.4315102373418146,0.1876892073898712,0.0714027496008033,0.0,0.0,1
1320,0.0443044890864024,0.1312107384346309,0.03726686,0.5348058761765901,0.0744684735721794,0.0417880119155726,0.0,0.2,0
1324,0.0391571457979183,0.0595997810729243,0.043224186,8.137322810158829e-13,0.0016445457729121,0.01,0.0,0.0,0
1328,0.1350396366716403,0.3350182411861809,0.13818672,0.3334966469799323,0.1152565930678652,0.0842007637454423,0.0,0.0,1
1335,0.0091180105263895,0.0157776721929697,-0.0050716847,1.683495693173582e-12,0.00095526104875,0.0,0.0,0.0,0
1336,0.1826306129372146,0.189982015959072,0.07720981,0.6173852122074678,0.0694056812611843,0.0690897470852225,0.0,0.2,0
1338,0.2704705561872852,0.29757536262209,0.10664365,0.3163639059271208,0.0692343337555384,0.1587070056280949,0.0,0.0,0
1341,0.270472668281278,0.2782912814812694,0.087158136,0.6311775741890655,0.2557446172483719,0.0602868242477992,0.0,0.8,0
1345,0.0781871660602891,0.1654411458701864,0.020015331,0.4567359787121,0.1428141739774755,0.0480339750572509,0.0,0.2,0
1346,0.1878439832021783,0.3984439105921395,0.16221717,0.2662952347445116,0.042682998228104,0.1220124627657752,0.0,0.0,0
1347,0.8399209918737076,0.8922653366830925,0.5926513,0.8319194101921037,0.3869397557515264,0.5667568922305763,0.0,0.4,1
1348,0.9524434255943324,0.97498199251585,1.0066513,0.7106609974939887,0.8196157172768824,0.8180303030303031,0.0,0.6,1
1352,0.0072429425541047,0.0203767048013926,-0.0009202891,2.5924671382994447e-11,0.0073823554279805,0.0,0.0,0.0,0
1354,0.1177095628857852,0.2258265892836583,0.07757177,0.5936819654654656,0.1242521202960112,0.0689622957838026,0.0,0.0,0
1355,0.1819908794493771,0.2561986299681242,0.058359064,0.0010258566808937,0.1015214816921992,0.1213154407725104,0.0,0.4,1
1356,0.7118810984247446,0.6340343496564793,0.559155,0.4847117962593772,0.134578616328039,0.3175034252847369,0.0,0.6,0
1360,0.2531216190371305,0.2857067281128657,0.07437833,0.2463058714231471,0.052543749908492,0.0734743407204821,0.0,0.4,0
1370,0.2000659891416825,0.2422118850348324,0.08575129,0.5383915909134781,0.0875394826415416,0.0955995790584015,0.0,0.2,0
1371,0.0447203857809216,0.1090133264180186,-0.016313015,0.0039355485413909,0.0166363669168354,0.0946259860537806,0.0,0.2,0
1379,0.2790625086556581,0.3806221559221947,0.062377043,0.6976037101285045,0.120395045899376,0.255,0.0,0.0,0
1382,0.0341174221121507,0.0955242360419408,0.053401858,4.787533009910385e-07,0.0176365128074367,0.0150030930072712,0.0,0.0,0
1383,0.1516609107793237,0.299659051051143,0.060350023,0.4289438152809443,0.1549366318394268,0.0745380330102246,0.0,0.0,0
1389,0.1286107305179819,0.25079493141763,0.0007815175,0.6549541404113562,0.1284977399511795,0.0807609434571951,0.0,0.2,0
1394,0.1075802853546965,0.1915630788114585,0.016092326,0.5261566750827811,0.0827758604708933,0.1180725309165399,0.0,0.4,0
1396,0.1732318739825103,0.3948000507035453,0.0560046,0.3426372924089348,0.076465175658573,0.1247645682397616,0.0,0.2,0
1398,0.1380081599694348,0.1927559522890106,0.08134562,0.6288673768026882,0.2681357488982507,0.0422158541604882,0.0,0.0,0
1400,0.0234061177432104,0.0911409767544982,0.034973137,0.0012291794358048,0.0061284639741043,0.0907498803067006,0.0,0.2,0
1401,0.323570783493678,0.5252153570523856,0.25849587,0.0020115033525003,0.3580960442133157,0.2472787411758611,0.0,0.4,0
1402,0.1244132447146397,0.2733573468882573,0.102817394,0.4556455378258741,0.0519852856542522,0.0742951120034289,0.0,0.0,0
1408,0.0117434425947079,0.0161524654004278,-0.009268542,9.005883440683265e-13,0.0009448778358395,0.02,0.0,0.0,0
1409,0.4743838917611988,0.5007232903757101,0.20422599,0.5795504986029743,0.353587045716397,0.2987599678984748,0.0,0.2,0
1410,0.0109771476245309,0.0294372587090884,0.04646513,1.8351713288397507e-12,0.0018045712345152,0.020063492063492,0.0,0.0,0
1412,0.5584192369435577,0.5842559304274119,0.25500202,0.6308573609167998,0.4405287646542624,0.4303174044999101,1.0,0.2,0
1415,0.0632958430094474,0.1834853433460019,0.030747332,0.4292254306050228,0.0411193022125597,0.1043782052900124,0.0,0.4,1
1416,0.039995134975037,0.0385745218039556,0.11841933,0.1972002807547193,0.0320514409172515,0.1114069818893131,0.0,0.2,0
1421,0.045681184661703,0.087850057806296,-0.13378578,0.685663311508993,0.3373283692732427,0.1104878202606618,0.0,0.0,0
1423,0.0819562925544778,0.1405026547898581,0.03373892,0.1060727512471255,0.0200606248978588,0.1331731497096335,0.0,0.2,0
1424,0.0552677364901346,0.1203313892257104,0.040836133,0.0001004996937338,0.0883027910538338,0.1523691717489671,0.0,0.2,0
1426,0.2319350815283307,0.3687782281282638,0.18295884,0.4683607855291227,0.0810446113059429,0.1413675890642921,0.0,0.0,0
1427,0.7890402981224001,0.8538447668955476,0.60563004,0.5419534342085958,0.3886780978504593,0.5684575133357985,0.0,1.0,1
1428,0.0549518558405952,0.0841789793332285,-0.0740043,0.3543896540511941,0.0581663534172906,0.1312748434608317,0.0,0.2,0
1429,0.9595791714216776,0.9845013572852338,1.04082,0.9458371464422975,0.8497334960676968,0.8782802699151236,1.0,0.4,1
1431,0.1315676436083821,0.166741012535216,0.09060055,0.3642400110839593,0.0465675448779276,0.1522614676533676,0.0,0.0,0
1435,0.0728864248087849,0.1001434473790707,0.032033175,0.4934394310130107,0.1413299583038368,0.0553320311334237,0.0,0.2,0
1436,0.0862433575588408,0.120396463131549,0.0149032865,0.4349972538444889,0.0938843443586019,0.1314419359293012,1.0,0.6,0
1437,0.5972765379697832,0.5587488795555838,0.45873842,0.6818546702039288,0.1351580088529323,0.1337190726900433,0.0,0.4,1
1439,0.0547748173218001,0.1785322606635314,-0.000531796,9.2688877740481e-05,0.0987750137266219,0.1466796258169129,0.0,0.0,0
1444,0.0994869227988911,0.1158800897305328,0.0346707,0.3483817291812913,0.1423798672623253,0.0716310293926142,0.0,0.2,0
1446,0.195347001725513,0.2926466504705349,0.24794865,1.1949435920195934e-08,0.2202658755445801,0.25,0.0,0.0,0
1447,0.397965040759007,0.384327987152878,0.15731426,0.4148208901725682,0.1742487400843705,0.2499685081782354,0.0,0.0,0
1449,0.0731228617180863,0.0718400953041137,0.046676148,2.884733313515881e-12,0.0018201506309272,0.04,0.0,0.0,0
1452,0.928168565456524,0.9825539180828576,0.99408615,0.9121409780331928,0.7636663142653914,0.7591525423728814,1.0,0.6,1
1456,0.1195770358402631,0.3241619379225758,0.08637378,0.2525018193044772,0.1177980903606146,0.1345646286991587,0.0,0.0,0
1460,0.8469748759380082,0.8524835053718222,0.6362699,0.610400770943177,0.2073801502569187,0.6288227338215936,0.0,0.8,1
1461,0.0254428488556038,0.0644526001276686,-0.04141656,0.7798598216396029,0.0512239929863732,0.0119197873161582,0.0,0.0,0
1462,0.1606809295173944,0.2392131779288244,-0.02631488,0.1426841079796875,0.1627591079568663,0.1606597222222222,1.0,0.4,0
1463,0.5447427752980252,0.5279514366479898,0.21128374,0.5179546928282913,0.1790788145202825,0.1490748759312135,0.0,0.0,0
1465,0.1567224767378606,0.1298131369876217,-0.009237319,0.4490561608210476,0.0507472262552401,0.0277562796845294,0.0,0.0,0
1466,0.8792785719553806,0.919234862197622,0.6603639,0.6034369827668274,0.3332014261898769,0.6550250606578323,1.0,0.8,1
1467,0.1294579776178931,0.1949193472963716,0.10833546,0.5275408867956306,0.0898266977025249,0.0958082343583439,0.0,0.0,0
1468,0.5010454768056325,0.6130100743758888,0.21847618,0.6350327119110308,0.1445829799845564,0.2484126641916055,0.0,0.4,0
1470,0.8306703722500912,0.8856895106050943,0.7239452,0.4547435354135361,0.3549298692840982,0.5358854166666667,1.0,0.6,1
1471,0.0448157701387662,0.1440906728556734,0.03125311,0.4891205223590383,0.0421948509605366,0.0121751361558351,0.0,0.2,0
1476,0.4442617124915727,0.4342816445490881,0.24887332,0.3998808424829,0.0793990346487391,0.294365495366047,0.0,0.2,0
1477,0.037039375944144,0.0356783765052712,0.14869155,0.2596440085634017,0.0275749120143738,0.1509427380768637,0.0,0.0,0
1478,0.0039718075571374,0.0063499531119156,-0.038422707,1.0112254054909637e-12,0.0005002778896813,0.0,0.0,0.0,0
1479,0.3641155420222107,0.4595614277655703,0.24464591,0.629246177334287,0.4113829870438129,0.1877463503831038,0.0,0.2,0
1481,0.1992669934677809,0.2179843368241328,0.09275723,0.7122223948267261,0.1801322404734353,0.0682301927554107,0.0,0.0,0
1485,0.6414427077807532,0.7037343384313064,0.50778365,0.7685047102059496,0.1839463656800748,0.4229232438478067,0.0,0.4,1
1486,0.0086815525198406,0.0214509500216887,-0.016974967,2.257897518194183e-12,0.0018986140311819,0.0,0.0,0.0,0
1487,0.062579181920131,0.2306476511882902,0.01103365,0.5610193189546473,0.2127957284922843,0.1054500678991206,0.0,0.8,0
1491,0.8226558484451242,0.8630173228797577,0.68958074,0.8485728798414383,0.6051126245936477,0.6379939021785436,0.0,0.2,0
1493,0.1820039338830983,0.3163725246130573,0.145866,0.7051016848464369,0.1358326716904439,0.1072627788771087,0.0,0.2,0
1494,0.0985834336933715,0.2138132634475902,0.030574385,0.5146703447377963,0.121164955790913,0.0969118578184698,0.0,0.0,0
1495,0.0460379126799534,0.0515794808422617,0.0398799,7.320071065591262e-09,0.0034723713114469,0.08,0.0,0.0,0
1496,0.2874289978119062,0.4389272076813136,0.23262313,0.6215057044271773,0.2953540058681082,0.1986537683435815,0.0,0.4,0
1497,0.0766921227203948,0.172355992120001,-0.0017874689,0.2473082370780105,0.1798827126342198,0.1810210803689065,0.0,0.0,0
1498,0.0494050265014858,0.0747798791959232,-0.0004984074,0.2409745257386308,0.0300711621702013,0.0525235932936385,0.0,0.0,0
1503,0.1757607505721001,0.1846794956462513,0.24150926,0.5849217294080947,0.1192365562949194,0.2930267922069315,0.0,0.0,1
1508,0.0218304022416416,0.094100181219565,0.005176246,0.1730850200144884,0.2094193120689237,0.1138033883697086,0.0,0.2,0
1509,0.2087155197555713,0.2815313094064858,0.059607826,0.4274320592486367,0.0329501109274024,0.1013698014227672,0.0,0.2,1
1513,0.1759631291089252,0.3443653824092968,0.14178835,0.6108975257908369,0.2552376965223464,0.0783788184614193,0.0,0.2,0
1515,0.027530161961519,0.0582190692188793,0.010647732,0.0332278616455571,0.0256317947249306,0.0841212457205104,0.0,0.2,0
1516,0.063746388043689,0.0789508675644308,0.043135364,0.2052288791905844,0.0821971148469262,0.1498939109920319,0.0,0.2,0
1517,0.9658710809207408,0.9852067813202688,1.0069687,0.9260181493177204,0.8688057586960174,0.9354484097653138,1.0,1.0,1
1518,0.1124823568865587,0.2223834095780014,0.0492432,0.6151991119002259,0.0944675035750034,0.0526487088910777,0.0,0.2,0
1521,0.0565200125749626,0.0592721207727154,-0.047074042,0.4257651972881295,0.063647520969311,0.1197167085945542,0.0,0.2,0
1523,0.202307062164157,0.2025393537804655,0.06670711,0.3584029057290163,0.0983987135770591,0.0951438350847352,0.0,0.2,0
1524,0.0725471172493461,0.1132267522652997,0.07490492,1.9551478077737426e-12,0.0030772448034155,0.0200925925925925,0.0,0.0,0
1525,0.1905062977432616,0.1924647697082782,0.04652342,0.2461022438517818,0.1456118774754602,0.0915534065982373,0.0,0.4,0
1526,0.1971334015262203,0.2240133845702213,0.30670443,5.711024140573185e-09,0.0537314507795859,0.21,0.0,0.2,0
1527,0.2719695584854218,0.44367500343591,0.18057542,0.7063204353577504,0.4150269224025139,0.2849420775499344,0.0,0.6,0
1538,0.017224629890784,0.0280171264073967,0.012292132,1.6267821427425797e-12,0.0019095698596394,0.02,0.0,0.0,0
1542,0.0082216444203809,0.0139424304677241,-0.047507454,8.802496652884723e-13,0.0006972538604803,0.0,0.0,0.0,0
1547,0.0408980482876829,0.0816542800239449,0.0013205376,0.1181162408983658,0.0812565957505012,0.1260725637838712,0.0,0.0,0
1548,0.1071721034351242,0.2130123903111668,0.032127343,9.868865090425936e-09,0.0861475860539938,0.07,0.0,0.2,0
1551,0.5209160703799451,0.5400559599084457,0.22487739,0.6286030198632924,0.2613786713317946,0.2211027546718291,0.0,0.2,1
1552,0.368044944643731,0.4436947276935942,0.17199355,0.3813897894127402,0.0807194771377096,0.2870038278331142,0.0,0.0,0
1558,0.2151972023967364,0.3076012091070811,0.17852062,0.3259833584075275,0.0645586545998231,0.1817855897562962,0.0,0.2,0
1559,0.2335249798422352,0.3568574340172892,0.13159226,0.7183113701081083,0.145192915377025,0.2185295666546517,0.0,0.0,0
1560,0.1276551003761281,0.2042565308489582,0.13256514,0.6713879013051129,0.0636078201121083,0.0846390038761679,0.0,0.0,0
1561,0.1167813001703656,0.2528377243469178,0.03708301,0.5273875567777725,0.0842778424104889,0.0659678593887494,0.0,0.0,0
1562,0.2884700497857339,0.3055835790173578,0.19034664,0.5175715347092025,0.1623328569188401,0.1573192420300393,0.0,0.4,0
1563,0.0446841323434367,0.1377994656392522,0.05062565,0.3977817448834434,0.1418926478278681,0.0524936949508917,0.0,0.4,0
1565,0.2666197015814767,0.5075668591274873,0.16086756,0.5759984827250824,0.0914488568441661,0.0953631522013254,0.0,0.0,1
1566,0.1926394883967009,0.3051005375396959,0.22727677,0.6980109494423465,0.2519446472492208,0.188345754024668,0.0,0.0,0
1569,0.1653225592882317,0.2151263388726551,0.038947716,0.6126304895934795,0.1085188893976305,0.1178758184999391,0.0,0.2,0
1570,0.0873256877245783,0.1174494283769664,-0.002898033,0.4772091109354969,0.0671062442825496,0.147795417321682,0.0,0.2,0
1571,0.2293873490270721,0.3124743011704653,0.23891363,0.5470497716652766,0.0507037330293552,0.1782194315844183,0.0,0.0,0
1576,0.0889018797025618,0.0885052630917034,0.057485815,2.3721223272583e-12,0.003103810687532,0.04,0.0,0.0,0
1577,0.1573163239380996,0.172241473804309,0.11027251,0.1255522900423263,0.0342998475077907,0.0920420476525408,0.0,0.0,0
1579,0.6618004803873109,0.755507971916177,0.5023482,0.9203611993920215,0.594045101795377,0.5815884583578935,0.0,0.0,1
1580,0.1147334937320032,0.2229007699298458,0.095261775,0.2103700192972408,0.0447215272840086,0.1716613188322865,0.0,0.2,0
1581,0.2665327348307345,0.2794349129511814,0.08675479,0.4899472512893004,0.0988454434579173,0.0995230519955437,0.0,0.2,0
1582,0.1636254546284302,0.3132226382409847,0.12825233,0.6129041387764111,0.1660049208185322,0.0850361512702725,0.0,0.0,0
1589,0.0648528048597485,0.1229535423872472,0.05186312,0.1593052433119036,0.028942810313803,0.0630237690935901,0.0,0.0,0
1596,0.1620540864345932,0.2394281742997795,0.12530047,0.6455415466038334,0.1658723160642121,0.1070780862714627,0.0,0.2,0
1597,0.0306325811902858,0.079174703399682,-0.07930487,0.6594937626851258,0.1473799090240485,0.0649769124508923,0.0,0.0,0
1600,0.1379165332728219,0.2177646915082403,0.06950842,0.3722952526931558,0.0989149313558582,0.2040681972285536,0.0,0.2,0
1601,0.8606138034506721,0.9364008773453012,0.8672638,0.5108987417166712,0.4325817976413086,0.6248254535465677,1.0,0.8,1
1603,0.3754676281241525,0.384304677202984,0.16913432,0.596179056847549,0.1794864964643869,0.187517446286611,0.0,0.0,0
1605,0.1091061993539204,0.1123939277232084,0.01186503,0.5133494459237039,0.0734328816256808,0.1178620630028615,0.0,0.2,0
1615,0.5774244181576348,0.7903262726333492,0.4278158,0.935206596975774,0.3150702712555703,0.4260927960927961,1.0,0.4,1
1616,0.1110242995490169,0.2180432756559172,0.027445871,0.7078561401173703,0.1239018607591502,0.0755064062225363,0.0,0.0,0
1619,0.0462816185892504,0.0881320782844659,0.056461357,0.1972168154670331,0.1466586093036973,0.1346065950708803,0.0,0.2,0
1621,0.1599755007387587,0.2424575590988292,0.029856294,0.5305626707136504,0.0557642286176656,0.1905914688934912,0.0,0.0,0
1623,0.071923184406797,0.1500366808428239,0.08885386,0.5013096494752285,0.3556671893881619,0.1369567643944913,0.0,0.2,0
1624,0.0279370946416407,0.1441049497086043,0.05969758,0.2736687328792315,0.0687168962491613,0.0604975650520846,0.0,0.2,0
1626,0.3722440921418979,0.57320731815099,0.21006466,0.7341484664083384,0.2381118972019985,0.4602783277532639,1.0,0.6,1
1633,0.4313483005115527,0.4334316389130615,0.2342294,0.4273341697025126,0.0549237251453468,0.1680764695436074,0.0,0.4,1
1637,0.1716019392061463,0.2716083191160741,0.09856029,0.2446150697758629,0.1138879278399156,0.1427466161071355,0.0,0.0,1
1638,0.1718574868878882,0.2564567159538395,0.16980718,0.1058450456186964,0.0589880506831976,0.1254335579844225,0.0,0.2,0
1643,0.7220209082628131,0.6463284950411851,0.4680401,0.5888142684088492,0.3474628398769757,0.429597439477021,1.0,0.6,0
1649,0.0634437515877986,0.104340627453473,0.06879093,0.7880709019362042,0.1313471010584747,0.1006468795427903,0.0,0.2,0
1653,0.0805889139606937,0.1189928069495361,-0.052215345,0.432800482506206,0.0117594290890061,0.1125176384906186,0.0,0.4,0
1656,0.15502017723875,0.192756395562937,0.14610283,0.4849431640310196,0.1203686733099876,0.0815691399398659,0.0,0.0,0
1657,0.3907770213912902,0.3727583849570688,0.18595198,0.3482760565427451,0.2020943874031189,0.2455211297535131,0.0,0.2,0
1662,0.3596957040071287,0.3085386886885755,0.23348583,0.5268248376569405,0.1055991635734348,0.2153900189974432,0.0,0.0,1
1664,0.3597659206945673,0.509786524656397,0.19320533,0.7847098167417289,0.078407568011192,0.1659663353868864,0.0,0.0,0
1668,0.0522925126012887,0.1401480228047722,0.028583203,0.4738330635079951,0.094793421729709,0.0918286899952243,0.0,0.0,0
1669,0.0153662889027873,0.0486048098713843,0.027666733,1.6267821427425797e-12,0.0028316776896212,0.03,0.0,0.0,0
1672,0.0549341688780036,0.1205742024496425,-0.004046426,0.2033859922115494,0.306217091879234,0.0940685134240167,0.0,0.2,0
1675,0.7518917537522188,0.7796716331968758,0.57356375,0.94041714910752,0.6548524614931759,0.4276140613715198,0.0,0.0,0
1677,0.1430521769459672,0.1771008457972469,0.28933382,0.4876293562803406,0.0878693057692268,0.1921202573038263,0.0,0.2,0
1678,0.1112784993734929,0.2479518372130238,0.08700169,0.003197480754566,0.129041792802414,0.135084691338707,0.0,0.2,0
1683,0.3076072372252162,0.3516736949471477,0.20265402,0.9381592805452128,0.2422643160304764,0.24,0.0,0.2,0
1690,0.7853246390855121,0.8243835743828328,0.5472791,0.9173180714707688,0.489605473325035,0.5797222222222222,1.0,0.4,1
1698,0.1888641937267292,0.1969286192512106,0.10728321,0.5179546928282913,0.1856998989401981,0.0825589324918538,0.0,0.0,0
1701,0.4144840195132614,0.7813783594129983,0.46991935,0.9409071491265,0.6440889356060451,0.5207985764235764,0.0,0.0,1
1703,0.2221493637326894,0.3304688549637707,0.09960024,0.3259814678682993,0.083331647387725,0.0861078154052283,0.0,0.0,0
1705,0.5508044036592609,0.6518988074774444,0.49302158,0.5330622221671153,0.1750793352976725,0.2813384955752212,1.0,0.4,0
1706,0.0564755586352812,0.1083064942139766,-0.0124558825,0.5061229512786171,0.1684533442376768,0.1162035418483872,0.0,0.0,0
1708,0.2627832285803035,0.2622691104357822,0.10907217,0.5443402615331605,0.1348005699244936,0.1483634248536366,0.0,0.0,0
1710,0.0819745325049557,0.184005208405258,0.021624159,0.702563913383481,0.1792816010987112,0.0932562601846805,0.0,0.2,0
1712,0.9190944908689896,0.93727672167145,0.8157155,0.6006304093056832,0.4683485891501916,0.7679927477121841,0.0,0.4,1
1716,0.697947911015808,0.5538098061769612,0.5187441,0.3013023560869363,0.087013585428078,0.4747297297297297,1.0,0.6,0
1718,0.0285227206832272,0.136491375368502,0.058535736,0.0035661503300071,0.0123460337057302,0.0714372168995138,0.0,0.0,0
1721,0.1913714532249466,0.2177281443828524,0.08188314,0.6267080279842908,0.0743727367455801,0.0627645709955313,0.0,0.2,0
1722,0.2572471148876974,0.3260454729170215,0.14190803,0.4913832784154323,0.2582668771562032,0.10917671437206,0.0,0.2,0
1724,0.1455344862201344,0.2047538596643303,0.06260265,0.3259660949882763,0.145750867379636,0.1239418956249726,0.0,0.2,0
1726,0.2543042384870099,0.2689577133573733,0.13888587,0.4639971176220641,0.0285211053707128,0.2615179984908919,0.0,0.0,0
1729,0.4489220109780267,0.4849725251812731,0.29438818,0.5804169882316964,0.2395564257948728,0.2595153253072232,0.0,0.0,0
1734,0.0066797254186855,0.0157898874289232,-0.052017286,7.321863170012396e-11,0.0078740976036644,0.0,0.0,0.0,0
1736,0.1316044273028608,0.2274883156590597,0.021866117,0.6418832260789066,0.1563186973847052,0.051781323453916,0.0,0.0,0
1742,0.1337526041937119,0.1322164238985517,0.08985243,0.575744495113501,0.0395187412578658,0.0883340423110642,0.0,0.4,0
1745,0.0136645182361498,0.0484622936943458,0.048039928,1.1026708829593385e-12,0.0013783615603392,0.02,0.0,0.0,0
1752,0.2347521243584341,0.3703914976132653,0.18188332,0.3459652912572448,0.1149774180319042,0.194899797628495,0.0,0.2,1
1760,0.0374130865404274,0.0926587107190296,0.028411333,0.3478297876105617,0.0590568929349947,0.0679077680400743,0.0,0.0,0
1761,0.0844860253891756,0.1268973854791792,0.17236872,0.1631288409248291,0.0855028249596285,0.1627105263157894,1.0,1.0,0
1762,0.0611125741848267,0.1336607589704382,0.010156956,0.6335253438896591,0.0974912806278365,0.1304553427996067,0.0,0.0,0
1763,0.0466276131150902,0.0997750262255847,-0.047406442,0.3135960414046618,0.0450388344191982,0.0357584336376272,0.0,0.4,0
1766,0.8127864766323999,0.8928721387836773,0.6992515,0.5057901152762522,0.2072422135318289,0.6115271109815986,0.0,0.6,1
1767,0.2031284858569362,0.3082221451688692,0.066380315,0.7071906716307875,0.1605332527298104,0.117744081961733,0.0,0.4,0
1768,0.0352385082887372,0.1099646689419132,0.023514375,0.2552987123650358,0.1017329379693281,0.022059147745701,0.0,0.0,0
1769,0.1282210290292275,0.2464422728963619,0.035603516,0.617729232975741,0.0801579357165964,0.0600907149670049,0.0,0.6,0
1770,0.0468498601056928,0.0980362305687641,-0.035428356,0.4941683538111722,0.1577363754625215,0.0457119310330563,0.0,0.8,0
1772,0.0716351975377761,0.101912793154987,-0.038258705,0.5576993162370767,0.1641446512939721,0.0650567587157896,0.0,0.0,0
1780,0.0155676940846038,0.0951696855995335,0.0996996,0.7069957795568352,0.1027419914554749,0.0858406189034997,0.0,0.0,0
1781,0.6859340649026756,0.645353579913526,0.5411229,0.5442803151249934,0.1779877183568254,0.4717467008141354,1.0,0.6,0
1789,0.0181515364040696,0.0712989242019733,-0.02789541,0.2224458014494469,0.0242306451322643,0.0505537098560354,0.0,0.0,0
1791,0.0177414368234432,0.0338207359411439,-0.01833738,0.2332967638619626,0.0499718426143953,0.0401041666666666,0.0,0.2,0
1796,0.2265444183604525,0.2918301957131953,0.13762167,0.4947991781617765,0.1207722595971462,0.1074792012073767,0.0,0.2,0
1798,0.0351828798158955,0.0841176245665401,0.02616169,0.5588592969040432,0.0435405734491441,0.0622740873431809,0.0,0.2,1
1806,0.7889074101039935,0.8924095858079149,0.57821333,0.9237746413693348,0.9152988027838596,0.65,1.0,0.4,1
1809,0.051010208054956,0.0466035630187375,0.016324995,0.4246357584465327,0.1658080238081773,0.0642412949160084,0.0,0.0,0
1813,0.8615284467960767,0.9017844871080886,0.74953467,0.638595252167054,0.3292319709398771,0.6452160300709581,1.0,0.8,0
1814,0.0747093996785916,0.1575163264688572,0.19429512,0.6959866102795956,0.0989370205769133,0.2065549816095357,0.0,0.0,0
1815,0.0600418102586369,0.1781383346151292,0.07814532,0.3556235922729361,0.0347779946219415,0.0714722141194156,0.0,0.2,0
1818,0.0756840322000074,0.1390101684610916,0.07946579,0.3850422057098399,0.1074051737744327,0.1418842286561479,0.0,0.0,0
1819,0.248994657722895,0.2562445107841238,0.15099092,0.2225717481801487,0.2308023315925193,0.2272017764604954,0.0,0.0,0
1825,0.9369020344641936,0.9778573318818912,0.99906135,0.9247279596202632,0.834787292024238,0.817338566199058,1.0,1.0,1
1827,0.8191411519295236,0.8126498233802328,0.60640556,0.3305276110197696,0.1411646168046313,0.6048832382885293,1.0,0.8,0
1834,0.4912086195957494,0.5714545097191742,0.14807375,0.504928790045138,0.0458535358586958,0.2580458735177415,0.0,0.2,0
1836,0.1097785135257619,0.0957269638209327,0.08450976,0.613199738431008,0.1428228226850722,0.0608702175515994,0.0,0.2,0
