id,predicted_xgb
17109.0,0.06335157
17110.0,-0.008776001
17112.0,-0.029142845
17114.0,0.2933524
17115.0,0.1310841
17117.0,0.11818588
17118.0,0.16809733
17122.0,0.015542146
17124.0,0.28266436
17132.0,0.6340899
17133.0,0.16348706
17134.0,0.6873307
17137.0,0.8540155
17141.0,-0.058836617
17143.0,0.8815462
17144.0,0.06282842
17145.0,0.1019047
17148.0,0.030657118
17156.0,0.031502396
17157.0,0.07744458
17158.0,0.018085992
17166.0,-0.08020239
17167.0,0.7224684
17171.0,0.09305271
17172.0,0.13407865
17175.0,-0.025775352
17176.0,0.5420833
17185.0,0.19151014
17190.0,0.047512066
17192.0,0.9180867
17195.0,0.045167986
17196.0,0.10281837
17197.0,0.072108716
17199.0,0.12524135
17201.0,0.45107195
17205.0,0.70783937
17206.0,-0.015882501
17209.0,0.06587478
17210.0,0.10258651
17211.0,0.6344724
17212.0,0.051520206
17218.0,0.5100285
17219.0,-0.023151916
17220.0,0.29338977
17225.0,-0.009630086
17229.0,-0.051741313
17230.0,0.11078809
17232.0,-0.036675256
17238.0,0.24773157
17240.0,0.12075267
17241.0,0.0798137
17245.0,-0.034320697
17246.0,0.07352986
17249.0,0.84817237
17256.0,0.2128682
17257.0,-0.0037547466
17258.0,0.029202808
17260.0,-0.016277146
17263.0,0.11041337
17266.0,0.859394
17268.0,0.16801701
17272.0,0.11424134
17277.0,0.06950455
17279.0,0.18698269
17283.0,0.048577994
17284.0,-0.0207978
17286.0,0.10053867
17287.0,0.1995725
17290.0,0.034737483
17291.0,0.33277354
17292.0,0.12733746
17300.0,0.71649325
17303.0,-0.034295425
17305.0,0.4735779
17306.0,0.6517794
17309.0,-0.023326341
17310.0,0.20706071
17311.0,0.21301521
17313.0,0.058139045
17314.0,0.0059464267
17317.0,0.086883105
17320.0,0.09567135
17322.0,0.41396874
17326.0,0.07002342
17327.0,0.017256528
17329.0,0.6788753
17331.0,0.8480997
17333.0,-0.017729972
17336.0,1.0874139
17337.0,0.06930715
17340.0,0.09982998
17341.0,0.6602061
17342.0,0.21594153
17344.0,-0.0013198041
17346.0,0.098415
17347.0,0.1563299
17348.0,0.19752909
17350.0,0.04793564
17351.0,-0.06572756
17352.0,0.021171194
17353.0,0.019329606
17355.0,-0.003447297
17356.0,0.1782838
17357.0,0.02579286
17359.0,0.19990973
17361.0,0.72335494
17363.0,0.76369023
17366.0,0.59023696
17367.0,0.058428768
17371.0,-0.04638826
17373.0,0.02114226
17374.0,-0.0014069809
17376.0,0.05642651
17379.0,-0.054090712
17382.0,0.15404259
17383.0,0.087777466
17389.0,0.10121119
17391.0,0.63883424
17392.0,0.10622256
17395.0,0.5040485
17396.0,0.3810589
17397.0,0.017124621
17399.0,0.09245011
17408.0,0.13675162
17411.0,0.04172301
17412.0,0.026693704
17416.0,-0.034966707
17418.0,0.0070979334
17419.0,0.27276832
17420.0,-0.011132788
17422.0,0.24720709
17424.0,1.0134506
17427.0,0.21288729
17432.0,0.007752097
17434.0,0.21440333
17438.0,0.21922714
17440.0,0.017931838
17441.0,0.010028749
17442.0,0.10694518
17443.0,-0.028352942
17444.0,0.04803297
17446.0,0.019189414
17449.0,0.0032159977
17453.0,0.18163735
17455.0,0.03887018
17456.0,0.08233392
17457.0,-0.11541944
17458.0,0.0010222268
17459.0,0.17059126
17464.0,0.11770173
17466.0,0.08990741
17468.0,0.04385813
17470.0,0.1357301
17471.0,0.028443772
17473.0,0.14466189
17474.0,-0.01044341
17476.0,0.03798105
17480.0,-0.120119594
17481.0,-0.04103023
17482.0,0.15878512
17485.0,0.125886
17489.0,0.26330847
17490.0,0.023056531
17495.0,0.14167438
17497.0,0.15140322
17499.0,0.2591822
17500.0,-0.046806913
17501.0,0.020075334
17503.0,0.1765118
17504.0,0.15576321
17506.0,0.110546865
17509.0,0.8130572
17512.0,0.9078409
17518.0,0.09286435
17521.0,-0.027145464
17531.0,0.8346873
17532.0,0.18525954
17536.0,0.13130371
17539.0,0.025540866
17540.0,0.18691388
17542.0,0.074962236
17543.0,-0.053186655
17547.0,0.21236819
17548.0,-0.02019974
17553.0,0.13925278
17555.0,0.12252063
17557.0,0.28086933
17559.0,0.074446484
17564.0,0.09666833
17566.0,0.13363047
17568.0,0.058441196
17571.0,0.019480217
17572.0,0.6035478
17574.0,0.14634952
17577.0,-0.035870314
17579.0,0.112614535
17580.0,0.12921295
17583.0,0.6262803
17586.0,0.083281144
17588.0,0.84901303
17590.0,0.1935459
17595.0,0.004081662
17599.0,0.20795207
17600.0,0.19875163
17601.0,0.13071701
17604.0,0.05566546
17607.0,-0.007734405
17608.0,0.50182474
17610.0,0.11093681
17611.0,0.1252225
17614.0,0.06265487
17615.0,0.004791294
17616.0,0.2451444
17617.0,0.06743711
17618.0,1.1376052
17620.0,0.21166912
17625.0,0.22404617
17626.0,0.08723825
17638.0,0.20515156
17640.0,0.17459771
17651.0,0.009885682
17657.0,0.14161512
17658.0,0.06940979
17661.0,0.9601844
17663.0,0.014647849
17665.0,0.18119176
17667.0,0.45031792
17669.0,0.2177618
17670.0,0.075803205
17671.0,0.5260765
17672.0,-0.027340557
17684.0,0.10565665
17687.0,0.06466841
17688.0,0.22865342
17689.0,0.040321384
17691.0,0.21449892
17697.0,0.029812854
17698.0,0.094982415
17700.0,0.1140983
17701.0,0.0029065355
17710.0,0.0907539
17711.0,0.094886266
17712.0,-0.07149889
17715.0,0.18339212
17717.0,0.5676687
17719.0,0.17601374
17720.0,0.6620713
17721.0,0.697737
17722.0,0.14639868
17725.0,0.7401025
17730.0,0.035384506
17739.0,1.0675142
17740.0,-0.043831125
17741.0,0.19419903
17751.0,0.15946409
17752.0,0.09273078
17754.0,0.03717475
17755.0,0.11759206
17756.0,0.61750585
17759.0,0.16003951
17761.0,0.92391825
17762.0,0.23731728
17764.0,-0.04887377
17767.0,0.81902665
17769.0,0.1113998
17774.0,0.06305606
17776.0,0.6007213
17777.0,0.118728064
17782.0,0.1463559
17784.0,0.009588854
17785.0,0.650942
17789.0,0.21453997
17790.0,0.11809894
17794.0,-0.09784956
17797.0,0.121200666
17806.0,0.025266608
17808.0,0.09846036
17811.0,0.13886337
17812.0,0.29124668
17814.0,0.08798691
17818.0,0.62767285
17821.0,0.6527534
17825.0,-0.04358897
17827.0,0.48998147
17828.0,0.21360305
17829.0,0.70966804
17831.0,0.069560185
17836.0,0.010044609
17841.0,0.15821752
17842.0,0.14338605
17844.0,0.16541953
17845.0,0.121155925
17846.0,-0.006695234
17850.0,0.6917616
17855.0,0.7216942
17856.0,0.1513745
17857.0,0.045874882
17859.0,0.19224153
17862.0,0.10327917
17864.0,0.02780466
17865.0,0.1347775
17874.0,0.06397516
17875.0,-0.046276487
17879.0,1.0440667
17881.0,0.14713964
17883.0,0.89892864
17884.0,0.3283147
17885.0,0.17018172
17886.0,-0.042765033
17888.0,0.48704013
17892.0,-0.06402675
17896.0,0.088676445
17902.0,0.4975231
17905.0,-0.022938894
17908.0,-0.038047876
17910.0,0.98428196
17912.0,0.14418834
17914.0,0.019706925
17916.0,0.14680023
17917.0,0.6532726
17920.0,0.013370026
17921.0,1.0220238
17923.0,0.2873662
17928.0,-0.009958015
17932.0,0.12217415
17935.0,0.106494814
17937.0,0.058684506
17941.0,0.1360766
17946.0,0.07489138
17947.0,0.57217
17950.0,0.06613193
17953.0,0.32077116
17955.0,0.24192204
17960.0,0.12208449
17964.0,0.16057055
17965.0,0.047089465
17966.0,0.07674082
17968.0,0.7678489
17974.0,0.045573633
17976.0,0.84132725
17977.0,0.1036018
17979.0,0.08976271
17985.0,0.9329144
17988.0,0.1896601
17990.0,-0.024522446
17992.0,0.023116464
17995.0,0.06513734
17998.0,0.108017325
18003.0,0.6540113
18005.0,0.085295096
18007.0,0.09093062
18011.0,1.1215963
18012.0,0.16939424
18015.0,-0.04776211
18016.0,0.291705
18017.0,0.026471986
18021.0,0.6084937
18023.0,0.21180238
18025.0,0.01164413
18026.0,0.33395934
18027.0,0.4710124
18033.0,0.9045768
18034.0,0.31577164
18036.0,0.15463625
18040.0,0.003147564
18041.0,0.001942537
18042.0,0.6953856
18046.0,0.030351004
18050.0,0.10779297
18052.0,0.49661088
18059.0,0.090790875
18062.0,0.16732675
18063.0,0.04221046
18066.0,0.018392298
18070.0,-0.01036827
18071.0,0.041686844
18072.0,0.21789417
18074.0,0.0064403624
18077.0,0.7602557
18079.0,0.13273524
18080.0,0.07655242
18082.0,0.14968279
18083.0,-0.05871127
18084.0,0.13555674
18091.0,-0.018973336
18098.0,0.80947447
18099.0,0.16629857
18103.0,0.08466189
18105.0,0.03303528
18112.0,0.2648112
18122.0,0.11779358
18124.0,-0.025037078
18128.0,0.18267694
18130.0,-0.03432365
18131.0,-0.026371505
18132.0,0.7035411
18135.0,0.076299794
18136.0,0.09516204
18140.0,-0.0024785772
18141.0,0.060479853
18144.0,0.5911764
18145.0,0.09710866
18147.0,0.39554194
18153.0,0.03910798
18154.0,0.058768563
18159.0,0.029495211
18162.0,0.035996016
18163.0,0.061580215
18164.0,0.12183296
18167.0,0.56797636
18169.0,0.16729103
18171.0,0.013713104
18172.0,0.13529822
18173.0,0.18311276
18176.0,0.21282715
18181.0,0.47147688
18182.0,0.03087267
18185.0,0.11561024
18187.0,0.08969169
18195.0,0.023159923
18198.0,0.037614405
18200.0,0.15508692
18202.0,0.044460323
18204.0,0.03754146
18206.0,0.20880996
18209.0,0.6037855
18210.0,0.32185835
18214.0,0.69078463
18218.0,0.13613378
18229.0,0.104453586
18230.0,0.11582707
18232.0,0.7108678
18234.0,0.022890806
18236.0,-0.024933016
18238.0,0.15394534
18239.0,0.004673002
18242.0,0.047979176
18243.0,0.2909094
18245.0,0.057392612
18246.0,0.14148898
18248.0,-0.01166551
18250.0,0.10790317
18251.0,0.15324025
18252.0,0.5575387
18253.0,0.011831256
18259.0,0.0795658
18260.0,0.1254885
18261.0,0.09053422
18268.0,0.9682862
18269.0,0.17895277
18270.0,1.0941223
18271.0,0.2297556
18275.0,0.038511585
18277.0,1.025202
18278.0,0.088568054
18281.0,0.07016017
18282.0,0.022775253
18283.0,0.2345555
18284.0,0.57871944
18290.0,-0.0050199227
18292.0,0.019454855
18293.0,-0.019920139
18294.0,0.03783574
18295.0,-0.042628944
18296.0,-0.05772319
18299.0,-0.04737356
18301.0,0.08070037
18302.0,0.5537412
18303.0,-0.03366833
18304.0,0.88296473
18307.0,0.09513173
18310.0,0.19514096
18312.0,0.0921174
18313.0,0.4761431
18314.0,0.09903963
18315.0,0.09563993
18318.0,0.09898022
18319.0,0.22686534
18324.0,0.013093965
18325.0,0.120814264
18328.0,0.16571334
18329.0,0.6366338
18330.0,0.02501591
18332.0,0.15478432
18338.0,-0.02729787
18342.0,-0.0051094443
18345.0,0.12482227
18347.0,0.20853898
18348.0,0.065383054
18350.0,0.028123388
18355.0,1.0172067
18368.0,0.58258677
18369.0,0.27432895
18370.0,0.5658712
18373.0,0.70611936
18379.0,0.21888176
18380.0,0.33887118
18381.0,0.47890154
18382.0,0.05692524
18383.0,0.27642414
18388.0,0.066098355
18394.0,0.059077825
18397.0,1.0930456
18398.0,0.0032598912
18406.0,-0.064713225
18408.0,0.32934234
18409.0,0.66202545
18411.0,0.6233414
18412.0,0.26880926
18413.0,0.3739325
18418.0,0.04455067
18419.0,0.302356
18425.0,0.11397478
18430.0,0.1061727
18431.0,-0.0031629547
18432.0,0.375234
18433.0,-0.046416055
18435.0,0.08216682
18444.0,0.29551092
18448.0,0.7112081
18449.0,0.12592119
18452.0,-0.0036334747
18453.0,0.10210771
18455.0,0.060550965
18459.0,0.08362524
18464.0,0.10121836
18467.0,0.022350818
18470.0,-0.012909266
18474.0,0.0786971
18475.0,0.04469772
18476.0,0.88049155
18480.0,-0.0427006
18483.0,0.042308047
18484.0,0.21520492
18489.0,0.01385186
18490.0,0.32397556
18491.0,0.10609841
18492.0,0.06308244
18493.0,0.07995784
18495.0,0.1424001
18502.0,0.07880809
18504.0,0.29305428
18508.0,0.6625972
18511.0,0.21417794
18512.0,0.13658708
18514.0,0.12225044
18518.0,0.1590924
18519.0,-0.016502738
18520.0,0.05197391
18523.0,-0.04128379
18524.0,0.08629822
18532.0,0.089089
18533.0,0.55979705
18536.0,0.06545748
18539.0,-0.11655427
18540.0,0.058153346
18541.0,0.11433738
18543.0,0.057444986
18551.0,0.042738095
18552.0,0.09007146
18555.0,-0.037101496
18562.0,0.012717903
18568.0,0.7417533
18569.0,-0.06108771
18573.0,1.0161687
18576.0,0.19875577
18578.0,0.89488167
18579.0,1.0951306
18581.0,0.1754695
18582.0,0.08324183
18584.0,0.104582846
18585.0,0.008304179
18589.0,0.24512468
18590.0,0.4401619
18593.0,0.09033585
18596.0,0.2647025
18597.0,0.45452604
18600.0,0.693633
18603.0,0.111589804
18605.0,0.58789265
18607.0,-0.0038597067
18609.0,0.057988685
18618.0,0.017470283
18621.0,0.7570479
18623.0,0.08583561
18626.0,0.14779049
18627.0,1.2082312
18631.0,0.33182725
18634.0,0.07119198
18636.0,0.04220483
18639.0,0.07178295
18642.0,0.69061863
18644.0,0.106234536
18645.0,0.16556445
18649.0,0.07161204
18650.0,0.010837179
18652.0,-0.1088579
18653.0,0.116425626
18654.0,-0.018439991
18655.0,0.097503945
18656.0,0.22882791
18657.0,0.083523616
18658.0,1.0140885
18660.0,0.04341064
18667.0,-0.0011007776
18671.0,-0.051236916
18673.0,-0.058262378
18682.0,0.032525048
18687.0,0.09194008
18689.0,0.75667715
18693.0,0.11985967
18700.0,0.057091378
18705.0,0.047135722
18706.0,0.6014295
18710.0,0.17910516
18712.0,0.3151583
18713.0,0.14001167
18715.0,0.08648826
18716.0,-0.06039291
18720.0,0.17625812
18721.0,0.37133193
18723.0,0.20981081
18725.0,-0.05807309
18726.0,0.11976822
18727.0,-0.052441508
18728.0,0.067199424
18736.0,0.7626296
18739.0,0.035333663
18740.0,-0.01713495
18741.0,0.027320249
18747.0,0.07310901
18748.0,-0.061794907
18751.0,0.6293972
18752.0,0.0829436
18757.0,0.6286495
18759.0,0.0768309
18762.0,-0.024564901
18763.0,0.30182248
18767.0,0.12775671
18769.0,0.032621056
18772.0,0.15808512
18773.0,0.051514283
18776.0,0.2076737
18777.0,0.26985475
18779.0,0.13716164
18781.0,0.93747634
18784.0,0.49148297
18787.0,0.13414657
18788.0,0.7238254
18792.0,0.14468391
18793.0,0.050610166
18794.0,1.0905379
18795.0,0.011006265
18798.0,0.14278558
18799.0,0.014895595
18800.0,0.82016516
18802.0,0.7417413
18806.0,0.03580801
18808.0,0.028298462
18810.0,0.63908774
18811.0,-0.08871288
18813.0,0.019028822
18815.0,-0.013499838
18816.0,0.20682712
18817.0,-0.021912822
18818.0,0.54596084
18823.0,0.038768236
18824.0,0.07684799
18825.0,-0.019796513
18826.0,0.037340913
18828.0,0.92355967
18830.0,1.0461692
18832.0,0.7246618
18833.0,0.9685965
18834.0,-0.04615287
18835.0,0.9826377
18836.0,0.2136167
18837.0,0.07808526
18840.0,0.12752151
18841.0,0.38464004
18842.0,0.25505504
18848.0,-0.07176512
18851.0,-0.01787723
18852.0,-0.0011255746
18853.0,-0.023971997
18854.0,0.10876902
18856.0,0.010202796
18857.0,0.19544838
18858.0,0.041573
18862.0,0.052292332
18866.0,0.47040832
18868.0,0.4124473
18869.0,-0.06842977
18871.0,0.20887429
18873.0,-0.10295685
18876.0,0.36843306
18885.0,0.03408558
18887.0,0.4400436
18895.0,0.192177
18902.0,0.05376087
18903.0,-0.00619001
18906.0,0.11278116
18909.0,0.05861359
18910.0,0.14446487
18912.0,0.18999775
18914.0,0.08630235
18915.0,0.0059279515
18918.0,0.82416326
18920.0,0.09221519
18922.0,0.5074458
18923.0,0.112848245
18924.0,0.17641936
18926.0,0.47113165
18927.0,0.20966803
18928.0,0.12038183
18930.0,0.14860162
18932.0,0.13206007
18935.0,0.10876256
18940.0,0.10301738
18948.0,0.09739978
18952.0,0.050647788
18955.0,-0.02621301
18956.0,0.12773596
18959.0,0.585187
18961.0,0.1641889
18962.0,0.06065453
18964.0,0.36155283
18966.0,0.011174004
18967.0,0.47749883
18973.0,0.19639893
18975.0,0.033829466
18976.0,0.3668354
18977.0,0.038017523
18984.0,0.31422603
18985.0,-0.009840343
18988.0,0.8747256
18991.0,0.00732776
18996.0,0.06108718
18997.0,0.21913444
18999.0,0.105861984
19001.0,0.2092798
19003.0,0.1535591
19005.0,-0.05169742
19007.0,0.5865022
19009.0,0.20905542
19010.0,0.18669963
19014.0,0.030076303
19017.0,0.51762086
19018.0,0.15121128
19023.0,0.62340546
19025.0,0.16040488
19030.0,0.05352208
19031.0,0.773318
19032.0,0.16638483
19033.0,0.38052022
19035.0,0.09019689
19036.0,0.6637347
19038.0,0.09356855
19042.0,0.031344436
19043.0,-0.026998827
19044.0,0.00072330004
19049.0,0.04201209
19057.0,0.12428964
19060.0,0.14208664
19069.0,0.09220959
19071.0,0.10846569
19075.0,0.9916193
19076.0,-0.03315309
19077.0,-0.07839606
19079.0,0.0022773165
19080.0,0.0339507
19081.0,1.0111531
19082.0,0.24231178
19086.0,0.16379325
19087.0,0.07760613
19089.0,0.05264989
19090.0,0.18494359
19091.0,0.095598586
19095.0,-0.07851641
19096.0,0.3937028
19097.0,0.05748044
19104.0,0.59776145
19106.0,0.03275721
19110.0,-0.030053424
19116.0,0.75241965
19117.0,0.0052809264
19118.0,0.051928848
19119.0,-0.05269494
19121.0,0.090433516
19123.0,0.4952992
19127.0,0.90265983
19130.0,-0.012787261
19134.0,0.16535242
19137.0,0.6761502
19138.0,0.27993602
19139.0,0.0067782034
19140.0,0.041249257
19141.0,0.13580245
19145.0,0.045788743
19146.0,0.058528606
19147.0,0.043918114
19149.0,0.0721249
19150.0,0.17329715
19152.0,-0.03948596
19153.0,0.103846386
19156.0,0.76156175
19157.0,0.20136018
19158.0,0.2341432
19163.0,0.0106953215
19166.0,0.055696778
19168.0,0.12140944
19169.0,0.38893706
19170.0,0.014855335
19173.0,0.59027153
19174.0,0.12910312
19177.0,0.72009206
19181.0,0.60866416
19182.0,0.40475366
19183.0,0.060865507
19184.0,0.6186467
19185.0,0.09886516
19187.0,0.5973895
19189.0,0.016955374
19191.0,0.6052226
19197.0,0.9343854
19200.0,0.12692297
19201.0,0.0057659796
19202.0,0.13172199
19205.0,0.007946448
19207.0,-0.032337546
19208.0,0.023571024
19209.0,0.1594244
19216.0,0.3893175
19217.0,0.034881398
19218.0,0.099667
19220.0,0.86044234
19221.0,0.11183694
19224.0,0.059468526
19226.0,0.008545902
19227.0,0.20733835
19228.0,-0.0317359
19229.0,1.0210028
19230.0,0.17520589
19231.0,0.48486415
19232.0,-0.016673526
19233.0,0.11854132
19235.0,0.05169899
19238.0,0.033406146
19240.0,0.11456127
19241.0,0.03168189
19243.0,0.04529355
19244.0,0.085206226
19248.0,0.7924594
19250.0,0.2171353
19254.0,0.4391278
19258.0,0.42266092
19261.0,0.26513162
19263.0,0.045610074
19266.0,-0.008330404
19267.0,0.12593198
19272.0,0.48907658
19273.0,0.047120597
19275.0,0.3012313
19276.0,0.02207174
19277.0,0.41831437
19278.0,0.07662178
19281.0,-0.089112565
19283.0,0.07066688
19285.0,0.08792186
19288.0,0.2400393
19290.0,0.8100373
19291.0,0.17610854
19293.0,0.58880365
19294.0,0.04775765
19301.0,0.11636886
19302.0,0.5449904
19306.0,0.23888132
19307.0,0.01176574
19310.0,0.06556337
19311.0,0.83485943
19312.0,0.050889082
19314.0,0.8159068
19316.0,0.147485
19318.0,0.057960708
19319.0,-0.011670876
19320.0,0.09653658
19321.0,0.08618801
19322.0,0.055521496
19324.0,0.24641964
19329.0,0.10466818
19330.0,0.17907299
19331.0,0.14590988
19333.0,0.010353398
19334.0,0.12881066
19335.0,0.77261883
19337.0,0.13470122
19338.0,0.9384794
19341.0,0.45426822
19343.0,0.17814259
19345.0,0.8727595
19346.0,0.0037129126
19347.0,0.012855064
19350.0,0.74437577
19353.0,-0.03455804
19355.0,0.01810848
19357.0,0.064646445
19358.0,-0.005432887
19359.0,0.072614126
19365.0,-0.017877027
19366.0,1.0253935
19367.0,0.2386058
19368.0,0.009774688
19373.0,0.018455138
19374.0,0.910877
19377.0,0.07684591
19378.0,0.0029298633
19381.0,0.05572521
19383.0,0.0016353654
19384.0,0.018841363
19390.0,0.080540836
19391.0,0.033342317
19392.0,0.10620344
19393.0,0.055898167
19394.0,0.04673249
19395.0,0.13357759
19408.0,0.123707145
19418.0,0.57439446
19421.0,0.476173
19425.0,0.960042
19428.0,0.3074914
19430.0,1.0055892
19431.0,0.12087456
19434.0,0.0154286865
19435.0,0.5142717
19437.0,0.5962606
19440.0,1.046197
19441.0,0.17318329
19443.0,0.00020819425
19449.0,0.20602234
19450.0,0.030201651
19451.0,0.11799092
19452.0,0.5974451
19454.0,0.047541823
19456.0,0.026534652
19460.0,0.4100019
19463.0,0.18191704
19464.0,0.10354065
19465.0,0.49654603
19471.0,0.21151084
19473.0,0.98830765
19476.0,0.039391905
19479.0,0.0392445
19480.0,0.04792663
19481.0,0.42444527
19482.0,0.69528717
19484.0,0.066435255
19487.0,0.07482159
19488.0,0.109324604
19489.0,0.05370839
19495.0,0.24933742
19497.0,0.7287538
19498.0,0.0041262405
19500.0,0.1248538
19503.0,0.070248336
19505.0,0.1761842
19506.0,0.15709028
19507.0,0.5780939
19508.0,-0.0034856715
19510.0,0.83318883
19511.0,0.0077022943
19513.0,0.11020587
19516.0,0.14051896
19517.0,0.37590927
19518.0,0.7843175
19521.0,0.15520336
19522.0,0.30939198
19531.0,0.8988355
19533.0,-0.058794513
19534.0,0.047216915
19536.0,0.07875785
19537.0,0.59437656
19539.0,0.12350359
19550.0,0.10218248
19553.0,0.336931
19554.0,0.115043014
19555.0,-0.03335532
19559.0,0.09604076
19562.0,0.74188393
19568.0,0.08921955
19569.0,0.8362832
19571.0,0.374977
19573.0,-0.06710281
19574.0,0.017704949
19578.0,0.1303282
19580.0,0.0076395376
19582.0,0.011343691
19585.0,0.05863954
19588.0,0.11191288
19589.0,-0.035789028
19590.0,0.72541684
19595.0,-0.020102702
19596.0,0.06837028
19598.0,0.053782083
19602.0,0.1023957
19605.0,0.04046998
19608.0,0.08558127
19610.0,0.043930408
19611.0,0.27669394
19616.0,0.78749776
19621.0,0.15750784
19624.0,-0.020361548
19626.0,0.6924877
19631.0,0.20626298
19633.0,0.24661994
19635.0,0.0048335986
19638.0,0.18839324
19639.0,0.08823415
19644.0,0.4308958
19646.0,0.1857467
19647.0,0.06504778
19652.0,0.5126816
19653.0,0.04515428
19654.0,1.0307901
19656.0,-0.00723553
19658.0,0.049320217
19662.0,0.016396297
19666.0,-0.041070964
19667.0,0.44425252
19668.0,-0.05230569
19671.0,0.12494828
19673.0,0.07918462
19675.0,0.016032571
19676.0,0.13462108
19677.0,0.16622514
19681.0,0.11647942
19685.0,0.127291
19687.0,0.30905825
19688.0,0.071449764
19689.0,0.037322856
19691.0,0.54450893
19693.0,-0.0025659034
19694.0,0.06076203
19695.0,-0.06435174
19698.0,0.028831905
19703.0,-0.01373429
19704.0,0.0920681
19705.0,0.6660649
19707.0,0.6311842
19708.0,0.93715847
19711.0,0.33584607
19716.0,0.06255727
19718.0,1.0152209
19719.0,0.02218477
19721.0,0.5810214
19724.0,0.09826016
19725.0,0.38370502
19727.0,0.8021467
19728.0,0.013718312
19734.0,0.08706186
19736.0,0.07662389
19739.0,0.07175884
19748.0,0.1209143
19749.0,0.080600575
19751.0,0.32955796
19756.0,0.04468909
19759.0,0.13732365
19760.0,0.0028385166
19761.0,-0.019004805
19762.0,-0.06587444
19763.0,0.045190506
19767.0,0.16624965
19768.0,0.05010278
19776.0,0.018831838
19777.0,0.027123602
19778.0,0.0031803283
19779.0,0.25167775
19781.0,-0.022864526
19786.0,0.04249244
19789.0,0.05709131
19795.0,0.07859188
19796.0,0.07110268
19798.0,0.04144022
19799.0,0.78945994
19801.0,0.042274196
19806.0,0.57391375
19807.0,0.072381824
19809.0,0.14961258
19810.0,0.12999181
19811.0,0.15681192
19813.0,-0.034080386
19822.0,0.050200578
19826.0,0.01683338
19828.0,0.013149703
19834.0,0.12576689
19837.0,0.036411908
19839.0,0.044981003
19840.0,0.09456749
19844.0,0.93343073
19846.0,0.0690551
19853.0,0.26837844
19854.0,0.025930693
19856.0,0.56595516
19862.0,0.08411828
19866.0,0.97309273
19873.0,0.12752852
19879.0,0.2599273
19881.0,0.57336617
19882.0,0.10306402
19885.0,0.0063658296
19890.0,0.14579944
19892.0,0.9060934
19895.0,0.01828663
19896.0,0.03583958
19898.0,0.021944506
19899.0,0.027739147
19902.0,1.0182194
19903.0,0.06696452
19905.0,0.04290874
19908.0,0.012649429
19909.0,0.18157683
19911.0,0.41864818
19912.0,0.42639026
19913.0,0.5639959
19916.0,0.03194688
19919.0,0.03537987
19924.0,0.05394747
19925.0,0.050882604
19927.0,0.11327348
19932.0,0.113650955
19934.0,-0.0043125954
19936.0,0.5199044
19939.0,0.13887611
19940.0,0.9214746
19942.0,-0.009611854
19944.0,0.059309304
19945.0,-0.027645063
19950.0,0.25546762
19951.0,0.043514922
19952.0,0.2782721
19954.0,0.50009656
19955.0,0.17560594
19957.0,0.08789382
19961.0,-0.013441016
19963.0,0.6156401
19965.0,0.11140717
19968.0,0.91750807
19973.0,0.17156614
19975.0,0.064381495
19976.0,-1.9797124e-05
19978.0,0.12191116
19979.0,0.036015537
19980.0,0.09826708
19981.0,-0.04287622
19984.0,0.50782484
19987.0,0.81999445
19992.0,-0.022209825
19993.0,0.17964816
19994.0,0.015938237
19995.0,0.12162924
19998.0,0.07343158
19999.0,0.2615895
20000.0,-0.014543666
20006.0,0.4452967
20014.0,0.23746839
20015.0,0.249382
20020.0,0.09180842
20023.0,0.37477404
20026.0,0.050691705
20027.0,-0.020416727
20030.0,0.11303835
20033.0,0.6244158
20034.0,-0.009640484
20035.0,0.19940002
20036.0,0.035464905
20039.0,-0.03848038
20040.0,0.83978593
20041.0,1.0561023
20042.0,0.62272245
20044.0,0.1549855
20047.0,0.79809904
20048.0,0.12684156
20049.0,0.113699675
20050.0,0.1927282
20054.0,0.68765503
20058.0,0.7604604
20059.0,0.04368329
20061.0,0.06252519
20063.0,0.08167459
20064.0,0.35913208
20066.0,0.008101536
20067.0,-0.012719211
20069.0,0.092211165
20071.0,0.009221347
20073.0,0.2930166
20074.0,0.11306894
20076.0,0.19665964
20080.0,0.05013993
20082.0,0.120519094
20083.0,-0.010085544
20089.0,0.19887769
20090.0,0.052012578
20093.0,0.1567645
20097.0,0.3073774
20098.0,0.031892676
20104.0,0.13052385
20105.0,0.53753006
20109.0,-0.025428915
20110.0,0.006716957
20112.0,0.087343186
20114.0,0.17672738
20120.0,0.0559521
20122.0,0.1584409
20127.0,0.6218514
20130.0,0.14485906
20131.0,0.6617475
20136.0,0.10168575
20139.0,0.08866093
20145.0,0.24455367
20147.0,0.78988606
20149.0,0.06428282
20150.0,0.18762273
20151.0,0.65660787
20154.0,0.607042
20157.0,0.07509316
20158.0,0.2523729
20160.0,0.09543983
20161.0,0.3838766
20162.0,-0.0070767542
20164.0,0.0629456
20170.0,0.038363516
20174.0,0.52541703
20175.0,0.010241436
20176.0,0.66358376
20177.0,0.04057072
20186.0,0.12142915
20188.0,0.04961128
20189.0,-0.06670979
20192.0,-0.013836799
20195.0,0.10143805
20196.0,0.5940558
20204.0,0.037533995
20205.0,0.1238678
20207.0,0.060892884
20209.0,-0.0031125199
20210.0,0.002882531
20211.0,0.0706504
20217.0,-0.0009975405
20219.0,0.25307104
20221.0,0.05899479
20224.0,0.18600291
20229.0,-0.023821887
20233.0,0.89941025
20234.0,0.346304
20237.0,3.000049e-05
20238.0,0.014195812
